date,store_id,store_name,city,product_id,product_name,category,shelf_life_days,quantity_on_hand,days_until_expiry,freshness_score,at_risk_cost,at_risk_co2_kg,risk_level
2025-12-04,3,GreenGrocer Central,Metro City,27,Spinach,Vegetables,5,24.3,1,0.2,29.16,14.58,critical
2025-12-13,2,FreshMart Uptown,Metro City,73,Tuna Steak 300g,Seafood,2,5.3,1,0.5,29.15,32.33,critical
2025-12-14,6,Nature's Best,Green Valley,12,Avocados,Fruits,5,19.4,1,0.2,29.1,48.5,critical
2025-12-27,6,Nature's Best,Green Valley,79,Sourdough Bread,Bakery,5,14.5,1,0.2,29.0,8.7,critical
2025-12-20,5,FreshMart Valley,Green Valley,35,Sweet Corn,Vegetables,5,36.2,1,0.2,28.96,36.2,critical
2025-12-28,10,Dock Street Grocery,Harbor Town,51,Plain Yogurt 500g,Dairy,14,24.1,1,0.07,28.92,48.2,critical
2025-12-17,8,Harbor Fresh,Harbor Town,59,Chicken Thighs 500g,Meat,3,10.3,1,0.33,28.84,71.07,critical
2025-12-20,8,Harbor Fresh,Harbor Town,54,Heavy Cream 500ml,Dairy,10,11.5,1,0.1,28.75,46.0,critical
2025-12-27,8,Harbor Fresh,Harbor Town,67,Lamb Chops 500g,Meat,3,4.1,1,0.33,28.7,160.72,critical
2025-12-15,7,Valley Organics,Green Valley,84,Tortillas 10pk,Bakery,14,19.1,1,0.07,28.65,13.37,critical
2025-12-23,4,SuperSave East,Metro City,79,Sourdough Bread,Bakery,5,14.3,1,0.2,28.6,8.58,critical
2025-12-05,9,Seaside Market,Harbor Town,2,Apples - Red,Fruits,21,23.8,1,0.05,28.56,9.52,critical
2025-12-04,2,FreshMart Uptown,Metro City,12,Avocados,Fruits,5,19.0,1,0.2,28.5,47.5,critical
2025-12-14,8,Harbor Fresh,Harbor Town,10,Mangoes,Fruits,8,11.4,1,0.12,28.5,17.1,critical
2025-12-25,7,Valley Organics,Green Valley,86,Cake - Chocolate,Bakery,5,5.7,1,0.2,28.5,11.4,critical
2025-12-29,3,GreenGrocer Central,Metro City,10,Mangoes,Fruits,8,11.4,1,0.12,28.5,17.1,critical
2025-12-29,7,Valley Organics,Green Valley,80,Croissants 4pk,Bakery,3,11.4,1,0.33,28.5,12.54,critical
2025-12-09,9,Seaside Market,Harbor Town,20,Raspberries,Fruits,4,8.1,1,0.25,28.35,8.1,critical
2025-12-29,3,GreenGrocer Central,Metro City,65,Sausages 500g,Meat,7,11.3,1,0.14,28.25,90.4,critical
2025-12-25,7,Valley Organics,Green Valley,34,Mushrooms,Vegetables,5,14.1,1,0.2,28.2,8.46,critical
2025-12-27,4,SuperSave East,Metro City,4,Oranges,Fruits,14,28.2,1,0.07,28.2,14.1,critical
2025-12-16,5,FreshMart Valley,Green Valley,46,Whole Milk 1L,Dairy,7,28.1,1,0.14,28.1,89.92,critical
2025-12-16,2,FreshMart Uptown,Metro City,73,Tuna Steak 300g,Seafood,2,5.1,1,0.5,28.05,31.11,critical
2025-12-29,3,GreenGrocer Central,Metro City,73,Tuna Steak 300g,Seafood,2,5.1,1,0.5,28.05,31.11,critical
2025-12-01,1,FreshMart Downtown,Metro City,141,Sushi 8pc Pack,Deli,1,7.0,1,1.0,28.0,21.0,critical
2025-12-15,8,Harbor Fresh,Harbor Town,72,Cod Fillet 300g,Seafood,2,7.0,1,0.5,28.0,37.8,critical
2025-12-18,1,FreshMart Downtown,Metro City,85,Donuts 6pk,Bakery,2,11.2,1,0.5,28.0,13.44,critical
2025-12-18,3,GreenGrocer Central,Metro City,139,Rotisserie Chicken,Deli,3,7.0,1,0.33,28.0,48.3,critical
2025-12-23,1,FreshMart Downtown,Metro City,141,Sushi 8pc Pack,Deli,1,7.0,1,1.0,28.0,21.0,critical
2025-12-30,7,Valley Organics,Green Valley,27,Spinach,Vegetables,5,23.3,1,0.2,27.96,13.98,critical
2025-12-11,1,FreshMart Downtown,Metro City,74,Tilapia Fillet 300g,Seafood,2,9.3,1,0.5,27.9,37.2,critical
2025-12-19,8,Harbor Fresh,Harbor Town,77,White Bread Loaf,Bakery,5,27.8,1,0.2,27.8,22.24,critical
2025-12-23,9,Seaside Market,Harbor Town,79,Sourdough Bread,Bakery,5,13.9,1,0.2,27.8,8.34,critical
2025-12-11,3,GreenGrocer Central,Metro City,12,Avocados,Fruits,5,18.5,1,0.2,27.75,46.25,critical
2025-12-12,9,Seaside Market,Harbor Town,5,Strawberries,Fruits,5,11.1,1,0.2,27.75,12.21,critical
2025-12-21,7,Valley Organics,Green Valley,85,Donuts 6pk,Bakery,2,11.1,1,0.5,27.75,13.32,critical
2025-12-21,6,Nature's Best,Green Valley,78,Whole Wheat Bread,Bakery,5,23.1,1,0.2,27.72,16.17,critical
2025-12-23,9,Seaside Market,Harbor Town,63,Ground Pork 500g,Meat,3,9.9,1,0.33,27.72,119.79,critical
2025-12-01,10,Dock Street Grocery,Harbor Town,139,Rotisserie Chicken,Deli,3,6.9,1,0.33,27.6,47.61,critical
2025-12-03,10,Dock Street Grocery,Harbor Town,139,Rotisserie Chicken,Deli,3,6.9,1,0.33,27.6,47.61,critical
2025-12-12,2,FreshMart Uptown,Metro City,9,Watermelon,Fruits,14,9.2,1,0.07,27.6,2.76,critical
2025-12-18,9,Seaside Market,Harbor Town,126,Potato Chips 200g,Snacks,120,18.4,1,0.01,27.6,40.48,critical
2025-12-19,6,Nature's Best,Green Valley,79,Sourdough Bread,Bakery,5,13.8,1,0.2,27.6,8.28,critical
2025-12-24,2,FreshMart Uptown,Metro City,78,Whole Wheat Bread,Bakery,5,23.0,1,0.2,27.6,16.1,critical
2025-12-27,9,Seaside Market,Harbor Town,66,Turkey Breast 500g,Meat,3,6.9,1,0.33,27.6,37.95,critical
2025-12-06,6,Nature's Best,Green Valley,70,Salmon Fillet 300g,Seafood,2,5.5,1,0.5,27.5,65.45,critical
2025-12-02,2,FreshMart Uptown,Metro City,84,Tortillas 10pk,Bakery,14,18.3,1,0.07,27.45,12.81,critical
2025-12-23,7,Valley Organics,Green Valley,25,Broccoli,Vegetables,7,18.3,1,0.14,27.45,16.47,critical
2025-12-23,2,FreshMart Uptown,Metro City,51,Plain Yogurt 500g,Dairy,14,22.8,1,0.07,27.36,45.6,critical
2025-12-02,1,FreshMart Downtown,Metro City,9,Watermelon,Fruits,14,9.1,1,0.07,27.3,2.73,critical
2025-12-05,6,Nature's Best,Green Valley,80,Croissants 4pk,Bakery,3,10.9,1,0.33,27.25,11.99,critical
2025-12-18,8,Harbor Fresh,Harbor Town,85,Donuts 6pk,Bakery,2,10.9,1,0.5,27.25,13.08,critical
2025-12-11,4,SuperSave East,Metro City,139,Rotisserie Chicken,Deli,3,6.8,1,0.33,27.2,46.92,critical
2025-12-11,8,Harbor Fresh,Harbor Town,19,Cherries,Fruits,5,6.8,1,0.2,27.2,4.08,critical
2025-12-20,5,FreshMart Valley,Green Valley,68,Ham Sliced 200g,Meat,10,13.6,1,0.1,27.2,108.8,critical
2025-12-25,1,FreshMart Downtown,Metro City,141,Sushi 8pc Pack,Deli,1,6.8,1,1.0,27.2,20.4,critical
2025-12-30,10,Dock Street Grocery,Harbor Town,66,Turkey Breast 500g,Meat,3,6.8,1,0.33,27.2,37.4,critical
2025-12-13,5,FreshMart Valley,Green Valley,63,Ground Pork 500g,Meat,3,9.7,1,0.33,27.16,117.37,critical
2025-12-22,7,Valley Organics,Green Valley,87,Orange Juice 1L,Beverages,10,18.1,1,0.1,27.15,12.67,critical
2025-12-19,8,Harbor Fresh,Harbor Town,27,Spinach,Vegetables,5,22.6,1,0.2,27.12,13.56,critical
2025-12-08,4,SuperSave East,Metro City,81,Bagels 6pk,Bakery,5,13.5,1,0.2,27.0,12.15,critical
2025-12-10,1,FreshMart Downtown,Metro City,10,Mangoes,Fruits,8,10.8,1,0.12,27.0,16.2,critical
2025-12-25,5,FreshMart Valley,Green Valley,12,Avocados,Fruits,5,18.0,1,0.2,27.0,45.0,critical
2025-12-19,7,Valley Organics,Green Valley,73,Tuna Steak 300g,Seafood,2,4.9,1,0.5,26.95,29.89,critical
2025-12-02,6,Nature's Best,Green Valley,59,Chicken Thighs 500g,Meat,3,9.6,1,0.33,26.88,66.24,critical
2025-12-31,1,FreshMart Downtown,Metro City,134,Hummus 300g,Deli,14,17.9,1,0.07,26.85,14.32,critical
2025-12-24,8,Harbor Fresh,Harbor Town,72,Cod Fillet 300g,Seafood,2,6.7,1,0.5,26.8,36.18,critical
2025-12-24,9,Seaside Market,Harbor Town,27,Spinach,Vegetables,5,22.3,1,0.2,26.76,13.38,critical
2025-12-12,8,Harbor Fresh,Harbor Town,5,Strawberries,Fruits,5,10.7,1,0.2,26.75,11.77,critical
2025-12-24,6,Nature's Best,Green Valley,82,Muffins 4pk,Bakery,3,10.7,1,0.33,26.75,10.7,critical
2025-12-28,1,FreshMart Downtown,Metro City,80,Croissants 4pk,Bakery,3,10.7,1,0.33,26.75,11.77,critical
2025-12-31,8,Harbor Fresh,Harbor Town,6,Blueberries,Fruits,7,8.9,1,0.14,26.7,7.12,critical
2025-12-17,5,FreshMart Valley,Green Valley,67,Lamb Chops 500g,Meat,3,3.8,1,0.33,26.6,148.96,critical
2025-12-16,9,Seaside Market,Harbor Town,83,Burger Buns 8pk,Bakery,5,17.7,1,0.2,26.55,14.16,critical
2025-12-06,7,Valley Organics,Green Valley,65,Sausages 500g,Meat,7,10.6,1,0.14,26.5,84.8,critical
2025-12-07,8,Harbor Fresh,Harbor Town,5,Strawberries,Fruits,5,10.6,1,0.2,26.5,11.66,critical
2025-12-13,8,Harbor Fresh,Harbor Town,10,Mangoes,Fruits,8,10.6,1,0.12,26.5,15.9,critical
2025-12-31,10,Dock Street Grocery,Harbor Town,28,Lettuce - Iceberg,Vegetables,7,33.1,1,0.14,26.48,16.55,critical
2025-12-12,3,GreenGrocer Central,Metro City,71,Shrimp 500g,Seafood,2,4.4,1,0.5,26.4,79.2,critical
2025-12-12,6,Nature's Best,Green Valley,78,Whole Wheat Bread,Bakery,5,22.0,1,0.2,26.4,15.4,critical
2025-12-15,5,FreshMart Valley,Green Valley,61,Beef Steak 300g,Meat,3,4.4,1,0.33,26.4,118.8,critical
2025-12-25,8,Harbor Fresh,Harbor Town,19,Cherries,Fruits,5,6.6,1,0.2,26.4,3.96,critical
2025-12-08,8,Harbor Fresh,Harbor Town,85,Donuts 6pk,Bakery,2,10.5,1,0.5,26.25,12.6,critical
2025-12-10,10,Dock Street Grocery,Harbor Town,50,Greek Yogurt 500g,Dairy,14,17.5,1,0.07,26.25,43.75,critical
2025-12-22,6,Nature's Best,Green Valley,20,Raspberries,Fruits,4,7.5,1,0.25,26.25,7.5,critical
2025-12-11,6,Nature's Best,Green Valley,68,Ham Sliced 200g,Meat,10,13.1,1,0.1,26.2,104.8,critical
2025-12-31,7,Valley Organics,Green Valley,68,Ham Sliced 200g,Meat,10,13.1,1,0.1,26.2,104.8,critical
2025-12-08,4,SuperSave East,Metro City,62,Pork Chops 500g,Meat,3,8.7,1,0.33,26.1,105.27,critical
2025-12-18,6,Nature's Best,Green Valley,83,Burger Buns 8pk,Bakery,5,17.4,1,0.2,26.1,13.92,critical
2025-12-02,1,FreshMart Downtown,Metro City,66,Turkey Breast 500g,Meat,3,6.5,1,0.33,26.0,35.75,critical
2025-12-03,4,SuperSave East,Metro City,85,Donuts 6pk,Bakery,2,10.4,1,0.5,26.0,12.48,critical
2025-12-03,8,Harbor Fresh,Harbor Town,79,Sourdough Bread,Bakery,5,13.0,1,0.2,26.0,7.8,critical
2025-12-07,8,Harbor Fresh,Harbor Town,70,Salmon Fillet 300g,Seafood,2,5.2,1,0.5,26.0,61.88,critical
2025-12-12,1,FreshMart Downtown,Metro City,54,Heavy Cream 500ml,Dairy,10,10.4,1,0.1,26.0,41.6,critical
2025-12-12,4,SuperSave East,Metro City,72,Cod Fillet 300g,Seafood,2,6.5,1,0.5,26.0,35.1,critical
2025-12-14,10,Dock Street Grocery,Harbor Town,72,Cod Fillet 300g,Seafood,2,6.5,1,0.5,26.0,35.1,critical
2025-12-22,4,SuperSave East,Metro City,80,Croissants 4pk,Bakery,3,10.4,1,0.33,26.0,11.44,critical
2025-12-15,5,FreshMart Valley,Green Valley,20,Raspberries,Fruits,4,7.4,1,0.25,25.9,7.4,critical
2025-12-26,8,Harbor Fresh,Harbor Town,29,Lettuce - Romaine,Vegetables,7,25.9,1,0.14,25.9,12.95,critical
2025-12-28,5,FreshMart Valley,Green Valley,4,Oranges,Fruits,14,25.9,1,0.07,25.9,12.95,critical
2025-12-11,6,Nature's Best,Green Valley,9,Watermelon,Fruits,14,8.6,1,0.07,25.8,2.58,critical
2025-12-21,7,Valley Organics,Green Valley,83,Burger Buns 8pk,Bakery,5,17.2,1,0.2,25.8,13.76,critical
2025-12-27,3,GreenGrocer Central,Metro City,74,Tilapia Fillet 300g,Seafood,2,8.6,1,0.5,25.8,34.4,critical
2025-12-07,8,Harbor Fresh,Harbor Town,136,Fresh Pasta 400g,Deli,5,10.3,1,0.2,25.75,10.3,critical
2025-12-04,7,Valley Organics,Green Valley,30,Bell Peppers - Red,Vegetables,10,17.1,1,0.1,25.65,15.39,critical
2025-12-29,5,FreshMart Valley,Green Valley,8,Grapes - Green,Fruits,10,12.2,1,0.1,25.62,8.54,critical
2025-12-12,3,GreenGrocer Central,Metro City,60,Ground Beef 500g,Meat,3,6.4,1,0.33,25.6,172.8,critical
2025-12-19,9,Seaside Market,Harbor Town,21,Tomatoes,Vegetables,10,25.6,1,0.1,25.6,35.84,critical
2025-12-05,3,GreenGrocer Central,Metro City,74,Tilapia Fillet 300g,Seafood,2,8.5,1,0.5,25.5,34.0,critical
2025-12-16,7,Valley Organics,Green Valley,5,Strawberries,Fruits,5,10.2,1,0.2,25.5,11.22,critical
2025-12-20,4,SuperSave East,Metro City,42,Asparagus,Vegetables,5,8.5,1,0.2,25.5,7.65,critical
2025-12-21,4,SuperSave East,Metro City,80,Croissants 4pk,Bakery,3,10.2,1,0.33,25.5,11.22,critical
2025-12-26,7,Valley Organics,Green Valley,6,Blueberries,Fruits,7,8.5,1,0.14,25.5,6.8,critical
2025-12-31,5,FreshMart Valley,Green Valley,77,White Bread Loaf,Bakery,5,25.5,1,0.2,25.5,20.4,critical
2025-12-27,8,Harbor Fresh,Harbor Town,59,Chicken Thighs 500g,Meat,3,9.1,1,0.33,25.48,62.79,critical
2025-12-05,9,Seaside Market,Harbor Town,34,Mushrooms,Vegetables,5,12.7,1,0.2,25.4,7.62,critical
2025-12-22,3,GreenGrocer Central,Metro City,137,Salad Mix 300g,Deli,5,12.7,1,0.2,25.4,6.35,critical
2025-12-30,8,Harbor Fresh,Harbor Town,4,Oranges,Fruits,14,25.4,1,0.07,25.4,12.7,critical
2025-12-05,10,Dock Street Grocery,Harbor Town,125,Frozen Chicken Nuggets,Frozen,180,8.4,1,0.01,25.2,46.2,critical
2025-12-10,10,Dock Street Grocery,Harbor Town,139,Rotisserie Chicken,Deli,3,6.3,1,0.33,25.2,43.47,critical
2025-12-11,5,FreshMart Valley,Green Valley,71,Shrimp 500g,Seafood,2,4.2,1,0.5,25.2,75.6,critical
2025-12-16,1,FreshMart Downtown,Metro City,130,Dark Chocolate 100g,Snacks,365,12.6,1,0.0,25.2,44.1,critical
2025-12-18,6,Nature's Best,Green Valley,11,Pineapple,Fruits,7,12.6,1,0.14,25.2,7.56,critical
2025-12-20,3,GreenGrocer Central,Metro City,71,Shrimp 500g,Seafood,2,4.2,1,0.5,25.2,75.6,critical
2025-12-22,3,GreenGrocer Central,Metro City,34,Mushrooms,Vegetables,5,12.6,1,0.2,25.2,7.56,critical
2025-12-26,3,GreenGrocer Central,Metro City,6,Blueberries,Fruits,7,8.4,1,0.14,25.2,6.72,critical
2025-12-26,5,FreshMart Valley,Green Valley,67,Lamb Chops 500g,Meat,3,3.6,1,0.33,25.2,141.12,critical
2025-12-27,1,FreshMart Downtown,Metro City,41,Ginger,Vegetables,30,12.6,1,0.03,25.2,8.82,critical
2025-12-26,9,Seaside Market,Harbor Town,46,Whole Milk 1L,Dairy,7,25.1,1,0.14,25.1,80.32,critical
2025-12-29,10,Dock Street Grocery,Harbor Town,1,Bananas,Fruits,7,31.3,1,0.14,25.04,28.17,critical
2025-12-07,4,SuperSave East,Metro City,34,Mushrooms,Vegetables,5,12.5,1,0.2,25.0,7.5,critical
2025-12-30,4,SuperSave East,Metro City,82,Muffins 4pk,Bakery,3,10.0,1,0.33,25.0,10.0,critical
2025-12-03,7,Valley Organics,Green Valley,8,Grapes - Green,Fruits,10,11.9,1,0.1,24.99,8.33,critical
2025-12-26,9,Seaside Market,Harbor Town,8,Grapes - Green,Fruits,10,11.9,1,0.1,24.99,8.33,critical
2025-12-27,7,Valley Organics,Green Valley,8,Grapes - Green,Fruits,10,11.9,1,0.1,24.99,8.33,critical
2025-12-20,8,Harbor Fresh,Harbor Town,59,Chicken Thighs 500g,Meat,3,8.9,1,0.33,24.92,61.41,critical
2025-12-05,2,FreshMart Uptown,Metro City,74,Tilapia Fillet 300g,Seafood,2,8.3,1,0.5,24.9,33.2,critical
2025-12-14,3,GreenGrocer Central,Metro City,74,Tilapia Fillet 300g,Seafood,2,8.3,1,0.5,24.9,33.2,critical
2025-12-01,10,Dock Street Grocery,Harbor Town,64,Bacon 250g,Meat,7,7.1,1,0.14,24.85,85.91,critical
2025-12-30,5,FreshMart Valley,Green Valley,20,Raspberries,Fruits,4,7.1,1,0.25,24.85,7.1,critical
2025-12-01,1,FreshMart Downtown,Metro City,19,Cherries,Fruits,5,6.2,1,0.2,24.8,3.72,critical
2025-12-03,9,Seaside Market,Harbor Town,139,Rotisserie Chicken,Deli,3,6.2,1,0.33,24.8,42.78,critical
2025-12-08,3,GreenGrocer Central,Metro City,66,Turkey Breast 500g,Meat,3,6.2,1,0.33,24.8,34.1,critical
2025-12-16,2,FreshMart Uptown,Metro City,79,Sourdough Bread,Bakery,5,12.4,1,0.2,24.8,7.44,critical
2025-12-01,8,Harbor Fresh,Harbor Town,43,Peas,Vegetables,5,16.5,1,0.2,24.75,6.6,critical
2025-12-23,6,Nature's Best,Green Valley,30,Bell Peppers - Red,Vegetables,10,16.5,1,0.1,24.75,14.85,critical
2025-12-11,6,Nature's Best,Green Valley,71,Shrimp 500g,Seafood,2,4.1,1,0.5,24.6,73.8,critical
2025-12-26,4,SuperSave East,Metro City,51,Plain Yogurt 500g,Dairy,14,20.5,1,0.07,24.6,41.0,critical
2025-12-07,1,FreshMart Downtown,Metro City,140,Fresh Soup 500ml,Deli,5,9.8,1,0.2,24.5,14.7,critical
2025-12-11,6,Nature's Best,Green Valley,65,Sausages 500g,Meat,7,9.8,1,0.14,24.5,78.4,critical
2025-12-22,4,SuperSave East,Metro City,82,Muffins 4pk,Bakery,3,9.8,1,0.33,24.5,9.8,critical
2025-12-15,9,Seaside Market,Harbor Town,31,Bell Peppers - Green,Vegetables,10,20.4,1,0.1,24.48,16.32,critical
2025-12-24,2,FreshMart Uptown,Metro City,2,Apples - Red,Fruits,21,20.4,1,0.05,24.48,8.16,critical
2025-12-01,9,Seaside Market,Harbor Town,81,Bagels 6pk,Bakery,5,12.2,1,0.2,24.4,10.98,critical
2025-12-06,4,SuperSave East,Metro City,72,Cod Fillet 300g,Seafood,2,6.1,1,0.5,24.4,32.94,critical
2025-12-19,7,Valley Organics,Green Valley,7,Grapes - Red,Fruits,10,12.2,1,0.1,24.4,8.54,critical
2025-12-18,7,Valley Organics,Green Valley,3,Apples - Green,Fruits,21,18.7,1,0.05,24.31,7.48,critical
2025-12-09,8,Harbor Fresh,Harbor Town,42,Asparagus,Vegetables,5,8.1,1,0.2,24.3,7.29,critical
2025-12-01,3,GreenGrocer Central,Metro City,80,Croissants 4pk,Bakery,3,9.7,1,0.33,24.25,10.67,critical
2025-12-18,6,Nature's Best,Green Valley,85,Donuts 6pk,Bakery,2,9.7,1,0.5,24.25,11.64,critical
2025-12-26,2,FreshMart Uptown,Metro City,135,Guacamole 250g,Deli,5,9.7,1,0.2,24.25,14.55,critical
2025-12-04,10,Dock Street Grocery,Harbor Town,47,Skim Milk 1L,Dairy,7,26.9,1,0.14,24.21,75.32,critical
2025-12-05,6,Nature's Best,Green Valley,137,Salad Mix 300g,Deli,5,12.1,1,0.2,24.2,6.05,critical
2025-12-18,9,Seaside Market,Harbor Town,58,Chicken Breast 500g,Meat,3,6.9,1,0.33,24.15,47.61,critical
2025-12-18,9,Seaside Market,Harbor Town,87,Orange Juice 1L,Beverages,10,16.1,1,0.1,24.15,11.27,critical
2025-12-31,7,Valley Organics,Green Valley,90,Oat Milk 1L,Beverages,14,13.4,1,0.07,24.12,4.02,critical
2025-12-04,5,FreshMart Valley,Green Valley,29,Lettuce - Romaine,Vegetables,7,24.1,1,0.14,24.1,12.05,critical
2025-12-30,8,Harbor Fresh,Harbor Town,29,Lettuce - Romaine,Vegetables,7,24.1,1,0.14,24.1,12.05,critical
2025-12-03,5,FreshMart Valley,Green Valley,139,Rotisserie Chicken,Deli,3,6.0,1,0.33,24.0,41.4,critical
2025-12-05,6,Nature's Best,Green Valley,72,Cod Fillet 300g,Seafood,2,6.0,1,0.5,24.0,32.4,critical
2025-12-10,2,FreshMart Uptown,Metro City,77,White Bread Loaf,Bakery,5,24.0,1,0.2,24.0,19.2,critical
2025-12-12,10,Dock Street Grocery,Harbor Town,139,Rotisserie Chicken,Deli,3,6.0,1,0.33,24.0,41.4,critical
2025-12-14,2,FreshMart Uptown,Metro City,85,Donuts 6pk,Bakery,2,9.6,1,0.5,24.0,11.52,critical
2025-12-18,5,FreshMart Valley,Green Valley,86,Cake - Chocolate,Bakery,5,4.8,1,0.2,24.0,9.6,critical
2025-12-28,2,FreshMart Uptown,Metro City,42,Asparagus,Vegetables,5,8.0,1,0.2,24.0,7.2,critical
2025-12-25,7,Valley Organics,Green Valley,78,Whole Wheat Bread,Bakery,5,19.9,1,0.2,23.88,13.93,critical
2025-12-14,5,FreshMart Valley,Green Valley,7,Grapes - Red,Fruits,10,11.9,1,0.1,23.8,8.33,critical
2025-12-19,9,Seaside Market,Harbor Town,68,Ham Sliced 200g,Meat,10,11.9,1,0.1,23.8,95.2,critical
2025-12-19,10,Dock Street Grocery,Harbor Town,63,Ground Pork 500g,Meat,3,8.5,1,0.33,23.8,102.85,critical
2025-12-07,10,Dock Street Grocery,Harbor Town,10,Mangoes,Fruits,8,9.5,1,0.12,23.75,14.25,critical
2025-12-09,5,FreshMart Valley,Green Valley,99,Canned Tomatoes 400g,Pantry,730,29.6,1,0.0,23.68,17.76,critical
2025-12-23,6,Nature's Best,Green Valley,73,Tuna Steak 300g,Seafood,2,4.3,1,0.5,23.65,26.23,critical
2025-12-26,8,Harbor Fresh,Harbor Town,73,Tuna Steak 300g,Seafood,2,4.3,1,0.5,23.65,26.23,critical
2025-12-26,8,Harbor Fresh,Harbor Town,31,Bell Peppers - Green,Vegetables,10,19.7,1,0.1,23.64,15.76,critical
2025-12-09,4,SuperSave East,Metro City,72,Cod Fillet 300g,Seafood,2,5.9,1,0.5,23.6,31.86,critical
2025-12-11,2,FreshMart Uptown,Metro City,137,Salad Mix 300g,Deli,5,11.8,1,0.2,23.6,5.9,critical
2025-12-25,5,FreshMart Valley,Green Valley,141,Sushi 8pc Pack,Deli,1,5.9,1,1.0,23.6,17.7,critical
2025-12-31,5,FreshMart Valley,Green Valley,72,Cod Fillet 300g,Seafood,2,5.9,1,0.5,23.6,31.86,critical
2025-12-05,1,FreshMart Downtown,Metro City,27,Spinach,Vegetables,5,19.6,1,0.2,23.52,11.76,critical
2025-12-09,10,Dock Street Grocery,Harbor Town,63,Ground Pork 500g,Meat,3,8.4,1,0.33,23.52,101.64,critical
2025-12-09,9,Seaside Market,Harbor Town,5,Strawberries,Fruits,5,9.4,1,0.2,23.5,10.34,critical
2025-12-20,2,FreshMart Uptown,Metro City,85,Donuts 6pk,Bakery,2,9.4,1,0.5,23.5,11.28,critical
2025-12-25,7,Valley Organics,Green Valley,20,Raspberries,Fruits,4,6.7,1,0.25,23.45,6.7,critical
2025-12-06,2,FreshMart Uptown,Metro City,74,Tilapia Fillet 300g,Seafood,2,7.8,1,0.5,23.4,31.2,critical
2025-12-24,4,SuperSave East,Metro City,74,Tilapia Fillet 300g,Seafood,2,7.8,1,0.5,23.4,31.2,critical
2025-12-28,8,Harbor Fresh,Harbor Town,30,Bell Peppers - Red,Vegetables,10,15.6,1,0.1,23.4,14.04,critical
2025-12-20,8,Harbor Fresh,Harbor Town,27,Spinach,Vegetables,5,19.4,1,0.2,23.28,11.64,critical
2025-12-12,9,Seaside Market,Harbor Town,140,Fresh Soup 500ml,Deli,5,9.3,1,0.2,23.25,13.95,critical
2025-12-20,3,GreenGrocer Central,Metro City,12,Avocados,Fruits,5,15.5,1,0.2,23.25,38.75,critical
2025-12-22,8,Harbor Fresh,Harbor Town,30,Bell Peppers - Red,Vegetables,10,15.5,1,0.1,23.25,13.95,critical
2025-12-30,8,Harbor Fresh,Harbor Town,85,Donuts 6pk,Bakery,2,9.3,1,0.5,23.25,11.16,critical
2025-12-11,6,Nature's Best,Green Valley,34,Mushrooms,Vegetables,5,11.6,1,0.2,23.2,6.96,critical
2025-12-12,3,GreenGrocer Central,Metro City,141,Sushi 8pc Pack,Deli,1,5.8,1,1.0,23.2,17.4,critical
2025-12-25,8,Harbor Fresh,Harbor Town,1,Bananas,Fruits,7,28.9,1,0.14,23.12,26.01,critical
2025-12-10,4,SuperSave East,Metro City,67,Lamb Chops 500g,Meat,3,3.3,1,0.33,23.1,129.36,critical
2025-12-04,9,Seaside Market,Harbor Town,27,Spinach,Vegetables,5,19.2,1,0.2,23.04,11.52,critical
2025-12-07,7,Valley Organics,Green Valley,51,Plain Yogurt 500g,Dairy,14,19.2,1,0.07,23.04,38.4,critical
2025-12-29,10,Dock Street Grocery,Harbor Town,13,Peaches,Fruits,7,12.8,1,0.14,23.04,6.4,critical
2025-12-14,1,FreshMart Downtown,Metro City,136,Fresh Pasta 400g,Deli,5,9.2,1,0.2,23.0,9.2,critical
2025-12-14,1,FreshMart Downtown,Metro City,54,Heavy Cream 500ml,Dairy,10,9.2,1,0.1,23.0,36.8,critical
2025-12-17,6,Nature's Best,Green Valley,1,Bananas,Fruits,7,28.6,1,0.14,22.88,25.74,critical
2025-12-19,8,Harbor Fresh,Harbor Town,13,Peaches,Fruits,7,12.7,1,0.14,22.86,6.35,critical
2025-12-02,8,Harbor Fresh,Harbor Town,61,Beef Steak 300g,Meat,3,3.8,1,0.33,22.8,102.6,critical
2025-12-03,2,FreshMart Uptown,Metro City,29,Lettuce - Romaine,Vegetables,7,22.8,1,0.14,22.8,11.4,critical
2025-12-17,2,FreshMart Uptown,Metro City,62,Pork Chops 500g,Meat,3,7.6,1,0.33,22.8,91.96,critical
2025-12-21,9,Seaside Market,Harbor Town,79,Sourdough Bread,Bakery,5,11.4,1,0.2,22.8,6.84,critical
2025-12-29,8,Harbor Fresh,Harbor Town,74,Tilapia Fillet 300g,Seafood,2,7.6,1,0.5,22.8,30.4,critical
2025-12-17,10,Dock Street Grocery,Harbor Town,54,Heavy Cream 500ml,Dairy,10,9.1,1,0.1,22.75,36.4,critical
2025-12-21,10,Dock Street Grocery,Harbor Town,20,Raspberries,Fruits,4,6.5,1,0.25,22.75,6.5,critical
2025-12-05,8,Harbor Fresh,Harbor Town,59,Chicken Thighs 500g,Meat,3,8.1,1,0.33,22.68,55.89,critical
2025-12-30,3,GreenGrocer Central,Metro City,12,Avocados,Fruits,5,15.1,1,0.2,22.65,37.75,critical
2025-12-28,4,SuperSave East,Metro City,7,Grapes - Red,Fruits,10,11.3,1,0.1,22.6,7.91,critical
